Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
1452-UZOSF,Male,31,Yes,1,Guerneville,95446,38.52576,-123.013347,9,72,Offer A,Yes,7.16,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,106.1,7548.6,23.39,0,515.52,8040.73,Stayed,NULL,NULL
1452-VOQCH,Male,61,No,0,Hinkley,92347,34.983808,-117.239306,0,1,None,Yes,4.53,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,75.1,0,0,4.53,79.63,Joined,NULL,NULL
1452-XRSJV,Female,59,Yes,2,Oakland,94612,37.809014,-122.269739,3,39,None,Yes,15.06,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,2066,0,0,587.34,2653.34,Stayed,NULL,NULL
1453-RZFON,Female,39,No,3,Cantua Creek,93608,36.488056,-120.407691,0,1,Offer E,Yes,9,No,Yes,Cable,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.9,49.9,0,0,9,58.9,Joined,NULL,NULL
1455-ESIQH,Male,44,No,0,Oakland,94619,37.787186,-122.14633,0,1,None,Yes,16.06,No,Yes,Fiber Optic,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,89.1,0,0,16.06,105.16,Churned,Other,Moved
1455-HFBXA,Male,61,Yes,0,Bethel Island,94511,38.050558,-121.646924,3,52,Offer B,Yes,18.02,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,0,60,937.04,5624.84,Stayed,NULL,NULL
1455-UGQVH,Male,35,Yes,0,Acampo,95220,38.200231,-121.235034,1,10,Offer D,Yes,1.09,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,0,0,10.9,1048.65,Churned,Dissatisfaction,Lack of self-service on Website
1456-TWCGB,Male,34,No,0,Bakersfield,93309,35.342891,-119.064803,0,4,None,Yes,38.01,No,Yes,Cable,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49.25,208.45,0,0,152.04,360.49,Stayed,NULL,NULL
1465-LNTLJ,Male,78,Yes,0,Santa Barbara,93109,34.406256,-119.726936,7,8,Offer E,Yes,25.57,No,Yes,Cable,12,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.4,581.7,0,0,204.56,786.26,Stayed,NULL,NULL
1465-VINDH,Female,31,Yes,0,Los Angeles,90028,34.099869,-118.326843,1,10,None,Yes,32.07,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.1,1068.85,0,0,320.7,1389.55,Churned,Competitor,Competitor offered higher download speeds
1469-LBJQJ,Female,39,Yes,0,Victorville,92392,34.486835,-117.362274,6,66,Offer A,Yes,42.23,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,6936.85,0,0,2787.18,9724.03,Stayed,NULL,NULL
1470-PSXNM,Male,27,Yes,2,San Diego,92110,32.76501,-117.19938,7,49,None,Yes,36.08,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4520.15,33.13,0,1767.92,6254.94,Stayed,NULL,NULL
1471-GIQKQ,Female,37,No,0,Niland,92257,33.345825,-115.596574,0,1,None,Yes,44.98,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.95,49.95,0,0,44.98,94.93,Joined,NULL,NULL
1472-TNCWL,Male,55,No,1,El Sobrante,94803,37.963995,-122.288296,0,36,None,Yes,21.3,No,Yes,Fiber Optic,18,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,3512.5,0,0,766.8,4279.3,Stayed,NULL,NULL
1474-JUWSM,Female,24,Yes,0,Lynwood,90262,33.923573,-118.200669,8,58,None,Yes,26.99,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.4,3972.25,0,0,1565.42,5537.67,Stayed,NULL,NULL
1475-VWVDO,Male,55,No,0,Dos Palos,93620,37.045728,-120.630682,0,7,Offer E,Yes,34.59,No,Yes,Fiber Optic,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,490.55,0,0,242.13,732.68,Stayed,NULL,NULL
1478-VPOAD,Female,39,No,0,Calpine,96124,39.672813,-120.456699,0,1,Offer E,Yes,37.5,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,43.8,0,0,37.5,81.3,Joined,NULL,NULL
1480-BKXGA,Male,75,Yes,0,Mentone,92359,34.103578,-117.04054,5,72,Offer A,Yes,21.37,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.05,8404.9,0,120,1538.64,10063.54,Stayed,NULL,NULL
1480-IVEVR,Male,76,Yes,0,Montara,94037,37.540582,-122.509594,2,35,None,Yes,4.16,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,81.6,2815.25,0,0,145.6,2960.85,Stayed,NULL,NULL
1481-ZUWZA,Male,52,No,0,Klamath,95548,41.572813,-124.035011,0,28,None,Yes,35.52,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.5,2659.4,0,0,994.56,3653.96,Churned,Dissatisfaction,Service dissatisfaction
1482-OXZSY,Male,45,No,0,Freedom,95019,36.936228,-121.785559,0,30,Offer C,Yes,17.26,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,2936.25,0,0,517.8,3454.05,Stayed,NULL,NULL
1485-YDHMM,Male,49,Yes,1,San Ardo,93450,35.996008,-120.85305,1,52,None,Yes,11.3,Yes,Yes,Fiber Optic,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.25,4631.7,0,0,587.6,5219.3,Stayed,NULL,NULL
1488-PBLJN,Female,63,Yes,1,San Diego,92124,32.827238,-117.089287,1,72,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.85,8477.7,0,0,2291.76,10769.46,Stayed,NULL,NULL
1492-KGETH,Male,25,Yes,1,Ojai,93023,34.581308,-118.931948,2,70,Offer A,Yes,35.9,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.35,5445.95,0,0,2513,7958.95,Stayed,NULL,NULL
1492-QGCLU,Male,51,Yes,2,San Diego,92109,32.787836,-117.232376,5,53,None,Yes,26.84,Yes,Yes,Cable,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,0,0,1422.52,6038.62,Stayed,NULL,NULL
1498-NHTLT,Male,21,Yes,3,Citrus Heights,95621,38.69549,-121.307864,4,59,Offer B,Yes,42.37,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,86.75,5186,0,150,2499.83,7835.83,Stayed,NULL,NULL
1501-SGHBW,Male,34,No,0,Guatay,91931,32.857946,-116.561917,0,2,None,Yes,19.52,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.85,81,0,0,39.04,120.04,Churned,Competitor,Competitor made better offer
1502-XFCVR,Female,57,No,0,Los Angeles,90038,34.088017,-118.327168,0,58,Offer B,Yes,14.99,No,Yes,Fiber Optic,12,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.45,6145.85,0,0,869.42,7015.27,Churned,Competitor,Competitor offered higher download speeds
1506-YJTYT,Male,21,Yes,1,Oakley,94561,37.999406,-121.686241,9,45,Offer B,Yes,25.69,Yes,Yes,DSL,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.85,3371,0,0,1156.05,4527.05,Stayed,NULL,NULL
1508-DFXCU,Male,32,No,0,Riverside,92501,33.994676,-117.372498,0,12,None,Yes,11.04,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912,0,0,132.48,1044.48,Stayed,NULL,NULL
1513-XNPPH,Female,36,No,0,Los Angeles,90037,34.002642,-118.287596,0,12,Offer D,Yes,17.46,No,Yes,Fiber Optic,9,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1095.65,0,0,209.52,1305.17,Churned,Dissatisfaction,Product dissatisfaction
1518-OMDIK,Male,23,Yes,0,Rohnert Park,94928,38.34719,-122.697822,6,33,Offer C,Yes,48.49,No,Yes,DSL,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,1462.6,0,0,1600.17,3062.77,Stayed,NULL,NULL
1518-VOWAV,Female,31,No,0,Fallbrook,92028,33.362575,-117.299644,0,9,Offer E,Yes,36.43,No,Yes,DSL,16,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,703.55,0,0,327.87,1031.42,Churned,Competitor,Competitor made better offer
1522-VVDMG,Male,25,Yes,0,Oakland,94611,37.828416,-122.216005,1,7,None,Yes,19.23,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,608.8,26.02,0,134.61,717.39,Churned,Dissatisfaction,Poor expertise of online support
1525-LNLOJ,Male,34,Yes,0,Bakersfield,93305,35.391733,-118.984109,5,66,None,Yes,32.04,Yes,Yes,DSL,19,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,63.3,4189.7,40.62,0,2114.64,6263.72,Stayed,NULL,NULL
1527-SXDPN,Male,63,Yes,0,San Diego,92109,32.787836,-117.232376,1,52,None,Yes,46.59,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,96.25,4990.25,0,120,2422.68,7532.93,Churned,Competitor,Competitor made better offer
1534-OULXE,Female,34,Yes,2,Atherton,94027,37.454924,-122.203168,2,61,Offer B,Yes,42.85,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.7,2961.4,0,0,2613.85,5575.25,Stayed,NULL,NULL
1536-HBSWP,Female,33,No,0,Terra Bella,93270,35.939068,-119.043666,0,1,None,Yes,14.93,No,Yes,DSL,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,49.9,0,0,14.93,64.83,Joined,NULL,NULL
1536-YHDOE,Male,58,Yes,3,Round Mountain,96084,40.923558,-122.059933,10,17,None,Yes,32.27,Yes,Yes,Cable,28,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.1,1096.65,0,0,548.59,1645.24,Stayed,NULL,NULL
1541-ETJZO,Male,58,No,0,Wheatland,95692,39.043387,-121.409837,0,1,Offer E,Yes,47.83,Yes,Yes,DSL,12,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,62.05,62.05,0,10,47.83,119.88,Churned,Other,Moved
1543-LLLFT,Male,77,Yes,0,Waterford,95386,37.669516,-120.626964,2,61,None,Yes,2.19,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.3,6066.55,0,0,133.59,6200.14,Stayed,NULL,NULL
1544-JJMYL,Male,19,No,0,San Jose,95119,37.233226,-121.78809,0,27,None,Yes,36.39,No,Yes,DSL,26,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,69.35,1927.3,0,0,982.53,2909.83,Stayed,NULL,NULL
1545-ACTAS,Female,53,Yes,2,West Covina,91791,34.061634,-117.893169,2,48,Offer B,Yes,36.18,No,Yes,Fiber Optic,29,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.7,4977.2,0,0,1736.64,6713.84,Stayed,NULL,NULL
1545-JFUML,Male,50,Yes,0,San Diego,92111,32.805518,-117.169052,5,71,None,Yes,44.06,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,99,6994.6,0,40,3128.26,10162.86,Stayed,NULL,NULL
1548-ARAGG,Female,28,Yes,3,Cedar Glen,92321,34.255203,-117.175654,9,4,None,Yes,35.2,Yes,Yes,DSL,52,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.5,224.85,0,0,140.8,365.65,Stayed,NULL,NULL
1548-FEHVL,Male,40,Yes,0,Weed,96094,41.465121,-122.380947,6,61,None,Yes,27.66,Yes,Yes,Fiber Optic,29,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.2,6375.2,0,0,1687.26,8062.46,Stayed,NULL,NULL
1550-EENBN,Female,23,No,0,Concord,94519,37.990118,-122.012188,0,31,None,Yes,45.71,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,3205.6,0,0,1417.01,4622.61,Stayed,NULL,NULL
1550-LOAHA,Female,53,Yes,0,Orangevale,95662,38.689174,-121.218435,1,32,None,Yes,37.48,No,Yes,Fiber Optic,13,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.15,2585.95,0,0,1199.36,3785.31,Churned,Dissatisfaction,Limited range of services
1552-AAGRX,Female,22,No,0,Visalia,93277,36.303793,-119.375646,0,30,None,Yes,42.49,Yes,Yes,Fiber Optic,73,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,106.4,3211.9,0,60,1274.7,4546.6,Stayed,NULL,NULL
1555-DJEQW,Female,21,Yes,0,Cupertino,95014,37.306612,-122.080621,1,70,Offer A,Yes,16.78,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.2,7723.9,48.54,0,1174.6,8849.96,Churned,Price,Price too high
1557-EMYVT,Female,25,No,0,Tecate,91980,32.587557,-116.636816,0,43,Offer B,Yes,24.85,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,4895.1,10.76,0,1068.55,5952.89,Stayed,NULL,NULL
1564-HJUVY,Male,53,No,0,Modesto,95354,37.639029,-120.964772,0,4,None,Yes,3.03,No,Yes,DSL,11,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.75,226.2,0,0,12.12,238.32,Stayed,NULL,NULL
1564-NTYXF,Female,79,No,0,San Marcos,92078,33.119028,-117.166036,0,13,None,Yes,4.45,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82,1127.2,0,0,57.85,1185.05,Churned,Attitude,Attitude of support person
1565-RHDJD,Female,21,No,0,Palo Cedro,96073,40.582399,-122.195512,0,4,None,Yes,41.72,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,0,0,166.88,500.43,Churned,Competitor,Competitor offered higher download speeds
1567-DSCIC,Male,59,No,0,San Mateo,94401,37.590421,-122.306467,0,8,None,Yes,23.89,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94,773.65,0,0,191.12,964.77,Churned,Dissatisfaction,Product dissatisfaction
1568-BEKZM,Male,65,Yes,0,Baldwin Park,91706,34.098275,-117.967399,7,70,None,Yes,12.07,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.05,6333.4,0,0,844.9,7178.3,Stayed,NULL,NULL
1568-LJSZU,Male,39,Yes,0,Harbor City,90710,33.798266,-118.300237,4,68,Offer A,Yes,38.38,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0,0,2609.84,9002.69,Stayed,NULL,NULL
1569-TTNYJ,Male,55,Yes,0,Richmond,94805,37.941456,-122.320968,1,5,None,Yes,1.16,Yes,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.75,412.1,0,10,5.8,427.9,Churned,Other,Don't know
1571-SAVHK,Male,20,No,0,Meadow Vista,95722,39.003358,-121.022539,0,12,None,Yes,28.16,Yes,Yes,Fiber Optic,42,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,99.95,1132.75,0,120,337.92,1590.67,Churned,Competitor,Competitor had better devices
1573-LGXBA,Male,26,Yes,3,Soledad,93960,36.414216,-121.360597,1,57,None,Yes,4.18,No,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.55,5598,0,0,238.26,5836.26,Stayed,NULL,NULL
1575-KRZZE,Female,64,No,0,Murphys,95247,38.147852,-120.440124,0,4,Offer E,Yes,7.49,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.2,220.65,0,0,29.96,250.61,Stayed,NULL,NULL
1576-PFZIW,Male,70,Yes,0,Bakersfield,93301,35.383937,-119.020428,2,70,Offer A,Yes,14.48,No,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.35,7511.9,0,0,1013.6,8525.5,Stayed,NULL,NULL
1579-KLYDT,Male,31,No,0,Hickman,95323,37.605926,-120.69955,0,7,Offer E,Yes,35.91,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.45,593.45,0,0,251.37,844.82,Churned,Competitor,Competitor made better offer
1580-BMCMR,Male,66,No,0,Tehachapi,93561,35.073777,-118.652112,0,19,None,Yes,29.8,No,Yes,Fiber Optic,16,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.3,1637.3,0,0,566.2,2203.5,Stayed,NULL,NULL
1582-RAFML,Male,26,No,0,Sacramento,95821,38.625096,-121.383658,0,1,Offer E,Yes,23.63,Yes,Yes,Cable,85,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.1,60.1,0,0,23.63,83.73,Churned,Competitor,Competitor had better devices
1583-IHQZE,Male,60,No,0,Camarillo,93010,34.227846,-119.079903,0,12,None,Yes,16.45,Yes,Yes,Cable,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,112.95,1384.75,0,0,197.4,1582.15,Churned,Attitude,Attitude of support person
1585-MQSSU,Male,36,No,0,Santa Rosa,95404,38.526941,-122.709096,0,17,Offer D,Yes,46.6,No,Yes,Cable,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,51.5,900.5,35.34,0,792.2,1657.36,Churned,Dissatisfaction,Lack of self-service on Website
1587-FKLZB,Male,79,Yes,0,Santa Barbara,93101,34.419203,-119.710008,1,66,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0,0,1904.76,8726.91,Churned,Competitor,Competitor had better devices
1589-AGTLK,Male,26,No,0,San Diego,92129,32.961064,-117.134917,0,3,None,Yes,36.48,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.35,141.5,0,0,109.44,250.94,Churned,Other,Don't know
1591-MQJTP,Male,76,Yes,0,Long Beach,90804,33.783047,-118.1486,7,51,Offer B,Yes,2.21,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4839.15,0,0,112.71,4951.86,Stayed,NULL,NULL
1591-NFNLQ,Male,38,No,0,Fallbrook,92028,33.362575,-117.299644,0,51,None,Yes,5.62,Yes,Yes,Fiber Optic,16,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80,4242.35,0,0,286.62,4528.97,Churned,Dissatisfaction,Poor expertise of online support
1596-BBVTG,Male,53,No,0,San Dimas,91773,34.102119,-117.815532,0,35,Offer C,Yes,25.04,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,2636.05,0,0,876.4,3512.45,Churned,Dissatisfaction,Poor expertise of online support
1596-OQSPS,Female,64,No,0,Pasadena,91104,34.165383,-118.123752,0,11,None,Yes,2.95,No,Yes,DSL,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,51.1,531.15,0,0,32.45,563.6,Stayed,NULL,NULL
1597-FZREH,Female,39,No,0,Shoshone,92384,35.924252,-116.188668,0,2,Offer E,Yes,41.64,No,Yes,DSL,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4,160.8,0,0,83.28,244.08,Churned,Price,Lack of affordable download/upload speed
1597-LHYNC,Female,74,No,0,Auburn,95602,38.99003,-121.114408,0,26,None,Yes,47.63,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95,2497.2,0,60,1238.38,3795.58,Churned,Price,Price too high
1599-MMYRQ,Male,27,Yes,3,Forestville,95436,38.499302,-122.92444,1,62,None,Yes,39.67,No,Yes,Fiber Optic,41,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,81.45,4983.05,14.15,0,2459.54,7428.44,Stayed,NULL,NULL
1600-DILPE,Female,47,No,0,Richvale,95974,39.495768,-121.747472,0,12,None,Yes,36.11,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45,524.35,0,0,433.32,957.67,Stayed,NULL,NULL
1602-IJQQE,Female,42,No,0,Whittier,90602,33.972119,-118.020188,0,4,Offer E,Yes,29.11,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,338.1,0,0,116.44,454.54,Churned,Competitor,Competitor had better devices
1608-GMEWB,Male,76,No,0,Stockton,95215,37.946282,-121.139499,0,45,Offer B,Yes,15.65,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,0,0,704.25,4904.5,Stayed,NULL,NULL
1612-EOHDH,Female,29,No,0,Pacoima,91331,34.255442,-118.421314,0,1,Offer E,Yes,30.92,No,Yes,DSL,69,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,45.15,45.15,0,0,30.92,76.07,Churned,Attitude,Attitude of support person
1618-CFHME,Female,30,No,0,Riverbank,95367,37.734971,-120.954271,0,2,None,Yes,26.87,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,143.35,0,0,53.74,197.09,Churned,Other,Don't know
1621-YNCJH,Female,54,Yes,0,Sacramento,95823,38.475465,-121.443625,4,36,None,Yes,19.24,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,106.05,3834.4,0,50,692.64,4577.04,Stayed,NULL,NULL
1624-NALOJ,Male,75,No,0,North Hollywood,91605,34.207295,-118.400022,0,5,None,Yes,36.36,Yes,Yes,Fiber Optic,12,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,502.6,0,0,181.8,684.4,Churned,Other,Moved
1624-WOIWJ,Female,40,No,0,Nicasio,94946,38.065359,-122.665566,0,10,None,Yes,45.69,No,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,84.7,832.05,12.81,0,456.9,1276.14,Churned,Competitor,Competitor had better devices
1625-JAIIY,Female,42,Yes,0,Torrance,90505,33.807882,-118.347957,1,68,None,Yes,44.24,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83,5685.8,0,0,3008.32,8694.12,Churned,Dissatisfaction,Product dissatisfaction
1626-ERCMM,Male,75,Yes,0,Camp Nelson,93208,36.057458,-118.591951,7,20,None,Yes,5.31,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.55,1899.65,0,0,106.2,2005.85,Churned,Competitor,Competitor had better devices
1628-BIZYP,Male,60,No,0,Brentwood,94513,37.908242,-121.682472,0,1,None,Yes,15.2,No,Yes,Fiber Optic,2,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,85,0,0,15.2,100.2,Joined,NULL,NULL
1629-DQQVB,Female,19,No,0,Keeler,93530,36.560498,-117.962461,0,14,None,Yes,36.22,No,Yes,Cable,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.1,709.5,0,0,507.08,1216.58,Stayed,NULL,NULL
1635-FJFCC,Female,46,No,0,Acton,93510,34.501452,-118.207862,0,5,None,Yes,10.99,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.05,202.15,0,0,54.95,257.1,Stayed,NULL,NULL
1640-PLFMP,Female,20,No,0,Los Angeles,90026,34.078991,-118.263804,0,1,None,Yes,10.05,No,Yes,Fiber Optic,51,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0,10,10.05,90.3,Joined,NULL,NULL
1641-RQDAY,Female,77,Yes,2,Wallace,95254,38.192608,-120.957842,1,32,Offer C,Yes,49.21,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.4,3217.65,0,0,1574.72,4792.37,Stayed,NULL,NULL
1642-HMARX,Female,45,Yes,0,Topanga,90290,34.115192,-118.61017,10,68,Offer A,Yes,15.65,Yes,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.7,6424.7,0,0,1064.2,7488.9,Stayed,NULL,NULL
